Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1973","1973","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1974","1974","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1975","1975","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1976","1976","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1977","1977","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1978","1978","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1979","1979","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1980","1980","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1981","1981","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1982","1982","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1983","1983","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1984","1984","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1985","1985","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1986","1986","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1987","1987","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1988","1988","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1989","1989","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1990","1990","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1991","1991","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1992","1992","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1993","1993","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1994","1994","ha","2000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1995","1995","ha","2007","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1996","1996","ha","2015","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1997","1997","ha","2022","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1998","1998","ha","2030","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1999","1999","ha","2037","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2000","2000","ha","2047","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2001","2001","ha","2055","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2002","2002","ha","2045","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2003","2003","ha","2056","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2004","2004","ha","2063","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2005","2005","ha","2088","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2006","2006","ha","2099","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2007","2007","ha","2100","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2008","2008","ha","2200","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2009","2009","ha","2300","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2010","2010","ha","2400","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2011","2011","ha","2500","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2012","2012","ha","2500","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2013","2013","ha","2452","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2014","2014","ha","2427","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2015","2015","ha","2527","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2016","2016","ha","2469","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2017","2017","ha","2474","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2018","2018","ha","2490","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2019","2019","ha","2478","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2020","2020","ha","2481","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1961","1961","hg/ha","10000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1962","1962","hg/ha","10000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1963","1963","hg/ha","10000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1964","1964","hg/ha","10667","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1965","1965","hg/ha","12000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1966","1966","hg/ha","12000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1967","1967","hg/ha","12000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1968","1968","hg/ha","12000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1969","1969","hg/ha","11500","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1970","1970","hg/ha","11250","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1971","1971","hg/ha","12000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1972","1972","hg/ha","12500","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","234","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1973","1973","hg/ha","12000","E","Estimated value"
